YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2010,2,27,0,32.5,23,75,2,90
2010,2,28,0,32.5,23.1,76,3,90
2010,3,1,0,32.5,24,75,4,90
2010,3,2,0,31.9,24,76,3,90
2010,3,3,0,32.5,25.4,79,3,90
2010,3,4,0,32.6,23.5,76,3,90
2010,3,5,0,32.3,23,75,3,90
2010,3,6,0,32.5,23.8,76,3,90
2010,3,7,0,33,23.9,76,3,90
2010,3,8,0,32.7,23,77,3,90
2010,3,9,2,32.4,24.2,77,3,90
2010,3,10,0,33.3,24.7,76,3,90
2010,3,11,0,32.7,25.5,76,3,90
2010,3,12,0,32.8,23.5,74,4,90
2010,3,13,0,33,23.5,75,3,90
2010,3,14,0,32.5,24.1,76,3,90
2010,3,15,0,33,23.9,73,4,90
2010,3,16,0,32.6,24.6,72,4,90
2010,3,17,0,33,24.3,69,5,90
2010,3,18,0,33,24.5,74,4,90
2010,3,19,0,32.8,25,73,4,90
2010,3,20,0,33,25.5,72,4,90
2010,3,21,0,33.1,26.7,77,4,90
2010,3,22,0,33.7,26.4,73,4,90
2010,3,23,0,32.9,24,73,3,90
2010,3,24,0,32.8,24.1,75,3,90
2010,3,25,0,32.8,24.4,76,3,90
2010,3,26,0,33.2,26.3,72,4,90
2010,3,27,0,33,25.6,74,5,90
2010,3,28,0.1,32.5,26.8,73,4,90
2010,3,29,0,33.4,27,67,5,90
2010,3,30,0,32.5,27,71,5,90
2010,3,31,0,33,25.3,73,4,90
2010,4,1,0,33.4,27.2,75,4,90
2010,4,2,0,33,25.5,76,3,90
2010,4,3,0,34,28,73,5,90
2010,4,4,0,33.7,25.1,69,4,90
2010,4,5,0,33.1,26.9,76,4,90
2010,4,6,0,33.7,24.3,74,3,90
2010,4,7,0,33.6,25.2,74,3,90
2010,4,8,0,33.5,24.2,71,3,90
2010,4,9,0,33.2,25.5,73,3,90
2010,4,10,0,33.5,25.7,73,3,90
2010,4,11,0.1,33.5,25.3,77,3,90
2010,4,12,0,33.5,25.3,74,3,90
2010,4,13,0,33.5,26,74,3,90
2010,4,14,0,33.9,25.8,74,3,90
2010,4,15,0,33.7,25.5,74,3,90
2010,4,16,0,34,26.7,72,4,90
2010,4,17,1,34,25.4,65,4,90
2010,4,18,9.6,31,25.1,84,3,90
2010,4,19,0,33.5,24.7,73,3,90
2010,4,20,0,33,24.5,73,3,90
2010,4,21,0,33.5,24.2,73,3,110
2010,4,22,0,33.3,25.3,75,3,90
2010,4,23,0,33.6,26.5,74,3,90
2010,4,24,0,34.5,25.7,72,3,90
2010,4,25,0,34.7,25.7,74,3,90
2010,4,26,0,34,27,70,3,90
2010,4,27,17.8,33.5,25.4,86,3,270
2010,4,28,63.7,28.8,25.2,94,2,90
2010,4,29,8.5,32,26.3,83,3,180
2010,4,30,0,33,26.5,81,2,180
2010,5,1,0,33.6,25.2,79,2,90
2010,5,2,0,33.5,25.4,76,2,90
2010,5,3,0,33.3,25.7,76,3,110
2010,5,4,0,33.5,26.1,75,2,90
2010,5,5,0.1,33.4,26,76,2,90
2010,5,6,0,33.8,26.3,75,2,90
2010,5,7,0,33.1,27.8,78,3,90
2010,5,8,0,34,26.3,77,2,90
2010,5,9,0,34,26,76,2,110
2010,5,10,0,34.5,25.7,73,2,180
2010,5,11,28.1,33.8,25.6,77,3,90
2010,5,12,0,33.4,24.8,81,3,90
2010,5,13,0,33,26.1,77,3,90
2010,5,14,0,33.5,26.8,61,3,90
2010,5,15,0,34,27,78,2,90
2010,5,16,0,34,27.2,78,2,90
2010,5,17,0,34.2,28.3,80,3,90
2010,5,18,14.2,33.9,26.5,77,2,140
2010,5,19,0,33.3,27.2,79,2,140
2010,5,20,0,33.5,26,79,3,140
2010,5,21,0,34.2,26.2,75,2,140
2010,5,22,0,35,26.2,43,2,140
2010,5,23,0,34,25.5,79,2,180
2010,5,24,0,33.6,26.2,78,2,160
2010,5,25,0,33.9,26.5,79,2,160
2010,5,26,0,34,27,75,3,160
2010,5,27,0,33.7,26.9,79,2,140
2010,5,28,5.3,34.5,26,81,3,180
2010,5,29,1.9,34.5,26.3,82,2,180
2010,5,30,0,34.5,25.5,78,2,180
2010,5,31,0,33.4,26.2,79,2,160
2010,6,1,0,34,26.6,79,3,160
2010,6,2,0,34.4,26.2,80,3,160
2010,6,3,0,34,25.7,79,3,160
2010,6,4,0,34.2,26.5,76,2,270
2010,6,5,5.2,34.5,25.5,84,2,180
2010,6,6,0,35.1,25.8,74,2,180
2010,6,7,20.8,34.2,25.5,82,3,160
2010,6,8,0,33.2,26.8,81,2,160
2010,6,9,0,33.7,26.2,76,2,160
2010,6,10,0.2,33.5,25.5,81,2,160
2010,6,11,1.6,32.5,25.2,85,2,270
2010,6,12,0,33,25.5,81,2,180
2010,6,13,0,33.7,26.1,77,2,180
2010,6,14,3.4,30.5,24.7,82,2,180
2010,6,15,0.1,30.5,24.7,82,1,160
2010,6,16,1,33.4,25.2,76,3,160
2010,6,17,0.3,32.7,26,80,3,180
2010,6,18,2.1,30.4,25.5,85,2,160
2010,6,19,12.4,33,24,84,2,290
2010,6,20,0,32.7,25.8,80,2,180
2010,6,21,29.2,31.3,24.7,84,2,220
2010,6,22,0.1,31.5,25.6,85,2,160
2010,6,23,0,33,25.5,83,2,180
2010,6,24,0,33.9,25,79,2,180
2010,6,25,16.9,33.7,25,81,2,180
2010,6,26,1,33.5,24.8,94,2,180
2010,6,27,0,32.5,25,78,2,160
2010,6,28,0,33,25.1,75,3,160
2010,6,29,29.6,30.2,24,91,2,180
2010,6,30,0.2,32.6,24.3,84,2,180
2010,7,1,0,32.5,24.8,84,2,180
2010,7,2,0,32.7,25,78,2,180
2010,7,3,0,33.1,25.5,81,2,180
2010,7,4,0,33.2,25.5,79,2,90
2010,7,5,1.1,34.2,25.2,76,2,90
2010,7,6,6.9,27.3,23.8,90,2,140
2010,7,7,15.2,30,24.2,84,2,20
2010,7,8,2.5,30.9,24.2,86,2,270
2010,7,9,0,31.5,24.5,82,2,140
2010,7,10,0,32.3,24.3,81,2,180
2010,7,11,0,32.5,25.2,79,2,140
2010,7,12,24.5,33.4,24,92,2,320
2010,7,13,0,32,24,80,2,140
2010,7,14,6.2,30.5,24.2,88,2,180
2010,7,15,0,32.2,25.5,82,2,160
2010,7,16,0,32.7,25.2,83,2,140
2010,7,17,0,33.6,26.2,76,2,140
2010,7,18,3.4,32.5,24.5,80,2,140
2010,7,19,1.2,32.8,25.1,82,2,160
2010,7,20,6.1,32.5,24.4,86,2,160
2010,7,21,0,31.9,24.5,80,2,160
2010,7,22,9.6,31.5,24.5,83,2,140
2010,7,23,0,32.4,24.6,84,2,160
2010,7,24,50.8,30.5,24,93,2,180
2010,7,25,5.7,30.3,24.2,86,2,180
2010,7,26,8.1,31.5,24.5,85,2,160
2010,7,27,0,31,24.5,87,2,180
2010,7,28,0,32.5,24.8,78,2,140
2010,7,29,2.4,32.7,25.5,78,2,180
2010,7,30,9.6,32.5,24,86,2,140
2010,7,31,0.2,30.2,24.2,85,2,140
2010,8,1,0,32.2,24.4,81,2,90
2010,8,2,0,32.8,24.7,82,2,160
2010,8,3,0.2,33.2,24.7,80,2,320
2010,8,4,2.1,32.7,24.7,84,2,320
2010,8,5,1.7,32.9,24.2,80,2,140
2010,8,6,19.9,32.1,24.5,88,2,180
2010,8,7,11.7,32.2,23.5,89,3,180
2010,8,8,1.6,32.7,24.5,86,2,180
2010,8,9,2.5,31.6,24,90,2,180
2010,8,10,0,31.3,24.4,86,3,180
2010,8,11,0,31.6,25.5,80,2,160
2010,8,12,0,31.8,24.8,80,2,140
2010,8,13,14.6,32.5,25,80,2,140
2010,8,14,1.8,30.2,24.2,86,2,180
2010,8,15,0,33.4,24.6,80,1,180
2010,8,16,0,32.9,25.3,77,2,160
2010,8,17,0,32.7,25.3,82,2,320
2010,8,18,24.8,31.7,24.8,88,2,140
2010,8,19,0.2,31.2,24.8,86,3,140
2010,8,20,13.6,32.3,24.6,86,2,140
2010,8,21,3.7,32.2,23.8,88,2,290
2010,8,22,22.4,31.3,23.2,91,2,270
2010,8,23,0,31.5,25.2,84,2,160
2010,8,24,0,32.5,24.7,81,3,160
2010,8,25,0.6,31.5,24.2,78,3,160
2010,8,26,0,31.5,24.5,86,2,160
2010,8,27,2.8,32.7,24,82,3,180
2010,8,28,0,32.5,24.8,82,3,180
2010,8,29,5.6,32.7,25.1,84,2,180
2010,8,30,2.2,33.8,23.8,80,2,160
2010,8,31,3.3,33.6,24.7,82,2,180
2010,9,1,0,33.2,25,80,2,160
2010,9,2,0,33.3,25,84,2,180
2010,9,3,0,32.1,24.7,82,3,180
2010,9,4,0,32.5,25.3,81,2,160
2010,9,5,0,33.6,25.3,81,1,180
2010,9,6,0.4,32.4,25,81,2,270
2010,9,7,0,33.5,25.2,79,3,270
2010,9,8,0,33.6,25.7,81,3,180
2010,9,9,0.8,33.4,25,78,3,180
2010,9,10,0,33,24.6,85,2,50
2010,9,11,2.6,33.5,24.5,79,2,360
2010,9,12,14.7,30.1,24,81,2,160
2010,9,13,0,31.5,24.7,81,3,270
2010,9,14,0,32.7,25,77,2,270
2010,9,15,0,32.4,25,78,3,160
2010,9,16,0,33.4,25.4,78,3,160
2010,9,17,0,33.2,25.1,76,3,160
2010,9,18,5.4,29,24,87,2,160
2010,9,19,0,33,24.4,80,2,180
2010,9,20,0,33.1,25.4,76,3,160
2010,9,21,0,33.5,25.5,74,3,140
2010,9,22,0.6,33.1,25.2,83,3,110
2010,9,23,0,33,25,76,3,180
2010,9,24,0,34.2,24.6,73,3,140
2010,9,25,0,33.7,25.3,77,2,160
2010,9,26,0,34,25.3,75,2,290
2010,9,27,0,34.1,25.8,75,3,90
2010,9,28,6.7,31.8,24.7,80,2,40
2010,9,29,10.2,29.9,24.5,88,2,360
2010,9,30,16.1,30.8,24,84,2,90
2010,10,1,11.6,31.5,24,83,2,180
2010,10,2,17.9,28.5,24.2,91,2,180
2010,10,3,0,32.5,25,83,2,90
2010,10,4,16.6,31,24.8,84,2,50
2010,10,5,2.2,32.7,25.3,84,3,90
2010,10,6,6.2,30,25.3,88,2,320
2010,10,7,18.5,32,25.2,85,3,270
2010,10,8,52.9,30.8,24.8,87,2,90
2010,10,9,0.5,31,24.3,90,1,160
2010,10,10,2.2,32.2,24,84,2,180
2010,10,11,2.9,31.4,24.4,93,2,220
2010,10,12,2,31.2,24.5,84,2,180
2010,10,13,0.2,32.1,25.2,80,3,160
2010,10,14,0,32.1,24.5,82,2,270
2010,10,15,5.2,32.9,23.9,82,2,360
2010,10,16,4.2,33,24.7,81,2,160
2010,10,17,0,32.5,24.5,80,3,320
2010,10,18,0.4,32.3,25.3,77,4,270
2010,10,19,3.6,30.5,24,84,3,220
2010,10,20,0.3,33.1,24.5,81,3,320
2010,10,21,0.3,32.1,24,84,2,270
2010,10,22,0.5,32.5,24,82,2,160
2010,10,23,3.5,32.4,24,83,2,180
2010,10,24,0,32.3,24.3,81,2,180
2010,10,25,0,32.6,24.8,80,3,180
2010,10,26,0,32.6,24.5,82,3,180
2010,10,27,2.4,31.8,24.5,86,3,270
2010,10,28,9.1,32.5,24.2,83,3,90
2010,10,29,9,29.7,24.5,89,2,90
2010,10,30,14.4,31.5,24,84,4,40
2010,10,31,26.5,33.2,24.7,85,3,90
2010,11,1,37.8,28.8,24.3,90,3,270
2010,11,2,3.9,31.1,23.8,88,3,160
2010,11,3,5.5,32.3,24.4,83,3,70
2010,11,4,0,32.9,24.5,80,3,70
2010,11,5,14.7,32.7,24.5,81,2,70
2010,11,6,0.4,31.6,24.5,80,2,160
2010,11,7,38,29,24.7,89,2,160
2010,11,8,9.7,30.3,23.8,89,2,270
2010,11,9,33.6,32.3,24.6,83,3,90
2010,11,10,2,28.5,23.8,90,2,160
2010,11,11,0,31.5,24.7,83,2,90
2010,11,12,0,32.4,24.9,82,2,140
2010,11,13,5,32.2,24.5,85,2,270
2010,11,14,5.1,32,24.5,88,2,90
2010,11,15,10.1,30,23.5,89,2,270
2010,11,16,12.4,31.5,24.5,82,3,90
2010,11,17,21.5,30.5,23.8,88,2,90
2010,11,18,0.7,30.7,24.3,86,3,270
2010,11,19,0,32.2,24.3,82,2,90
2010,11,20,1,32.2,24.7,81,2,270
2010,11,21,10,30.7,23.7,89,3,270
2010,11,22,3.8,27.6,24.4,92,1,270
2010,11,23,1.6,32.2,24.8,82,3,180
2010,11,24,0,32.5,24.8,80,3,90
2010,11,25,0,33.1,25.2,79,3,90
2010,11,26,1,32.4,25.5,82,3,90
2010,11,27,27.7,30.5,24.5,86,2,90
2010,11,28,28.7,29,25,92,2,270
2010,11,29,0.2,32.4,25.2,83,3,90
2010,11,30,0,32.4,24.8,82,3,90
2010,12,1,0.4,32.4,25.8,81,3,90
2010,12,2,0,32,25.7,82,3,90
2010,12,3,72.3,30.6,24.7,88,3,40
2010,12,4,6,31.5,25,86,2,90
2010,12,5,0,31.8,24.7,83,3,90
2010,12,6,3.3,31.8,25,84,3,90
2010,12,7,15.8,31.6,24.5,90,2,270
2010,12,8,6.6,30.7,24.6,84,2,270
2010,12,9,7.5,30.5,24.1,88,3,270
2010,12,10,57.5,30.4,24,92,2,290
2010,12,11,5.2,28.1,24.5,92,2,270
2010,12,12,23.7,26,23.5,96,2,270
2010,12,13,0,30.7,24.2,86,2,270
2010,12,14,0,31.6,23.6,82,3,90
2010,12,15,0,30.7,24.7,84,2,90
2010,12,16,5.8,27.3,23.1,91,2,270
2010,12,17,1.8,31.7,24.9,82,4,90
2010,12,18,0.8,31.3,24.4,84,3,90
2010,12,19,49.9,31.5,24,82,4,90
2010,12,20,46.6,25.7,23,92,2,270
2010,12,21,15,26.7,23.9,95,1,270
2010,12,22,12.1,27.6,22.8,93,2,270
2010,12,23,3.3,30.5,23.5,83,4,90
2010,12,24,0,30.2,23.8,86,2,270
2010,12,25,0,30.4,23.9,84,2,270
2010,12,26,2,31.5,25,84,3,90
2010,12,27,1,30.4,25.5,81,4,90
2010,12,28,0,31,24.3,85,3,90
2010,12,29,9,29.5,24.4,88,2,90
2010,12,30,0.2,29.7,23.1,91,2,270
2010,12,31,0.2,30.3,24.5,87,2,90
2011,1,1,0,29.5,25.7,85,4,90
2011,1,2,26.5,29.6,23.4,87,6,90
2011,1,3,0,30,26,79,7,90
2011,1,4,0,30.3,25.3,75,6,90
2011,1,5,0,30.5,25,76,5,90
2011,1,6,0,30.9,24,80,3,90
2011,1,7,0,30.9,24.4,82,4,90
2011,1,8,0,31,24.5,79,3,90
2011,1,9,0,31.7,24.4,81,2,90
2011,1,10,0.4,31.1,25,81,4,90
2011,1,11,52.2,29.5,24.5,89,4,90
2011,1,12,10.8,31,25,86,3,90
2011,1,13,0,31.1,25.6,82,3,90
2011,1,14,1.2,30.5,24.5,84,2,70
2011,1,15,1.2,31.7,24.2,90,2,90
2011,1,16,51.6,30.8,23.5,88,4,90
2011,1,17,5.6,26.3,24.5,86,6,70
2011,1,18,34.6,29,23.8,88,4,90
2011,1,19,7.7,28.3,23.2,90,2,90
2011,1,20,0,30.5,23.2,85,2,90
2011,1,21,1.8,32.2,23.5,80,2,270
2011,1,22,0,31.2,24.3,81,2,90
2011,1,23,1.4,31.4,25,82,3,90
2011,1,24,2,30.5,23.5,87,3,90
2011,1,25,0,30.6,24.8,81,5,90
2011,1,26,0,30.7,25.5,72,6,90
2011,1,27,0,30.5,26.2,73,6,90
2011,1,28,0,30.6,24.4,73,6,90
2011,1,29,0,31,23,72,4,90
2011,1,30,0,30.4,22.5,72,4,90
2011,1,31,0,30.8,23.3,72,3,90
2011,2,1,0,31.3,23.8,75,3,90
2011,2,2,0,29.5,24.2,79,3,90
2011,2,3,0,29.6,24.7,77,3,360
2011,2,4,0,31,24.5,80,3,360
2011,2,5,14.6,30.7,24.7,88,3,90
2011,2,6,30.3,29,24.8,92,3,90
2011,2,7,0,30.5,24.4,86,3,90
2011,2,8,0,31,24,81,3,270
2011,2,9,0,30.5,24.5,83,2,90
2011,2,10,0.1,31.2,24,83,2,90
2011,2,11,0,31.6,24.1,83,2,90
2011,2,12,4.9,31.3,25.4,83,2,90
2011,2,13,0.6,30,24.5,83,2,90
2011,2,14,9.1,29.8,23.8,80,2,90
2011,2,15,0,30.6,25.2,82,3,90
2011,2,16,0,30.9,24.8,81,3,90
2011,2,17,0,31.3,23.2,81,3,90
2011,2,18,0,31.1,24.5,80,3,90
2011,2,19,0,30.5,25,83,3,90
2011,2,20,0,31,23.8,79,3,90
2011,2,21,0,31.3,24.3,74,3,90
2011,2,22,0,30.5,25.8,78,4,90
2011,2,23,0,30.5,25,75,4,90
2011,2,24,0,30.5,22.4,74,4,90
2011,2,25,0,30.7,22.8,77,3,90
2011,2,26,0,30.3,23,70,6,90
2011,2,27,0,30.5,24,78,2,90
2011,2,28,1.9,29.5,24.9,82,2,360
2011,3,1,48.3,28.5,24.8,90,3,90
2011,3,2,0,31,25.2,84,3,180
2011,3,3,0.8,31.2,24.4,82,3,180
2011,3,4,1.4,30.5,25,86,3,90
2011,3,5,7.1,31.5,25.1,84,3,90
2011,3,6,0,31,24.9,82,2,90
2011,3,7,0,31.5,24.5,79,2,90
2011,3,8,0,32,24.6,79,2,90
2011,3,9,0,31.2,24.1,77,3,90
2011,3,10,0,31.4,25.5,78,6,90
2011,3,11,0,31.6,25,72,5,90
2011,3,12,0,31.5,25.3,74,4,90
2011,3,13,0,31.5,25.2,78,3,90
2011,3,14,53.9,31.6,23.5,83,4,90
2011,3,15,6.1,29.4,24.4,87,4,90
2011,3,16,6.9,28.7,25.2,82,5,90
2011,3,17,0,30.4,25.6,77,6,90
2011,3,18,0,30.6,25.8,78,5,90
2011,3,19,0,30.7,26,83,4,90
2011,3,20,0,30.5,25.5,82,3,90
2011,3,21,0,31.2,25.2,82,2,90
2011,3,22,0,31.8,25.5,80,3,90
2011,3,23,0,30,26.3,79,5,90
2011,3,24,0.4,31.5,26,74,5,90
2011,3,25,0.1,30.8,26,76,5,70
2011,3,26,0,31.4,26,72,5,90
2011,3,27,0,30.5,25,74,5,90
2011,3,28,0,30.5,24.3,81,4,90
2011,3,29,0,31,26.5,81,5,90
2011,3,30,0.1,31.1,26.3,77,5,90
2011,3,31,0,31.2,26,78,5,90
2011,4,1,0,31.3,25.7,75,4,90
2011,4,2,0,31,24.3,80,2,90
2011,4,3,0,30.7,24.8,81,2,90
2011,4,4,0,31.5,24.5,80,4,90
2011,4,5,0,31.5,25.6,75,5,90
2011,4,6,0,30.7,24,76,4,90
2011,4,7,0,30.8,24.1,78,4,90
2011,4,8,0,31,24.5,78,4,90
2011,4,9,0,31,23.4,77,3,90
2011,4,10,0,32.2,24.3,76,3,90
2011,4,11,0,31.3,24.4,74,4,90
2011,4,12,0,31.2,25.5,77,4,90
2011,4,13,0,31.3,26.4,77,5,90
2011,4,14,0,31.3,23.6,77,4,90
2011,4,15,0,31.2,25,79,3,90
2011,4,16,0,31.7,24,79,2,90
2011,4,17,0,32.8,24,76,2,90
2011,4,18,43.6,31.9,24.2,81,3,140
2011,4,19,15.7,32,23.4,84,3,90
2011,4,20,0,31.6,24.8,79,3,90
2011,4,21,0,31.9,25.4,81,3,90
2011,4,22,0,31.8,24.8,78,3,90
2011,4,23,0,32,24.9,82,2,90
2011,4,24,0,32.5,25.6,77,2,90
2011,4,25,0.2,31.7,26.5,82,3,90
2011,4,26,0,32.1,25.5,80,3,90
2011,4,27,0,32.5,24.7,78,3,90
2011,4,28,0,32.5,26,76,3,90
2011,4,29,0,32.6,27.5,78,3,90
2011,4,30,0,33,25,80,2,90
2011,5,1,3,31.6,26,82,2,90
2011,5,2,0,33.8,26.1,79,4,90
2011,5,3,27.5,33.5,24.7,78,3,90
2011,5,4,3.3,29.4,24.8,86,2,270
2011,5,5,0,31.9,24.6,81,3,270
2011,5,6,0,32.4,24.7,79,3,140
2011,5,7,0.2,33,25.5,78,2,180
2011,5,8,1.2,31.5,24.5,83,2,90
2011,5,9,25.6,31.8,24.8,88,3,220
2011,5,10,0,32.5,25.2,82,2,180
2011,5,11,0,32.4,25.1,81,2,270
2011,5,12,0,32.7,25.7,81,3,140
2011,5,13,2.2,32.5,25.3,81,3,90
2011,5,14,0.2,30.3,25.2,88,1,90
2011,5,15,0,32.1,25.5,83,2,90
2011,5,16,0,32.8,25,80,2,90
2011,5,17,0,33.3,25,78,2,90
2011,5,18,0,33.2,25.1,77,3,140
2011,5,19,0,33.4,25.4,79,3,90
2011,5,20,0,33.3,25.2,78,2,90
2011,5,21,22.6,34.1,25,81,2,90
2011,5,22,11.8,33.5,25,84,2,90
2011,5,23,35,32,24.7,86,3,220
2011,5,24,0,32.2,24.8,79,2,360
2011,5,25,5.4,32.6,24.1,85,3,270
2011,5,26,11.4,31.7,24.5,86,2,270
2011,5,27,35.5,31.6,25,93,2,140
2011,5,28,5.3,30.6,24.4,88,1,270
2011,5,29,47,30.3,23.5,93,2,270
2011,5,30,20.4,31.7,24,84,2,180
2011,5,31,19.9,31.9,24.8,86,3,180
2011,6,1,3.2,32.4,26,84,3,140
2011,6,2,0,32.6,25.2,84,3,90
2011,6,3,3.9,32.7,25.5,80,2,70
2011,6,4,6.1,32.4,26,85,2,140
2011,6,5,0,33,25.2,83,2,140
2011,6,6,8.7,29.8,24.5,84,2,270
2011,6,7,0,32.4,25,80,2,140
2011,6,8,1.1,30.2,24.5,87,2,180
2011,6,9,9.6,32.3,24,88,3,270
2011,6,10,13.9,32.4,24.2,85,3,140
2011,6,11,2.5,32,24.2,86,2,180
2011,6,12,3.4,31.7,24.4,85,1,110
2011,6,13,3.7,29.6,24.2,88,2,70
2011,6,14,0,32.2,24.2,83,4,220
2011,6,15,43.1,31.4,24.4,85,2,270
2011,6,16,5.3,30.9,24.8,86,2,270
2011,6,17,0.2,31.7,25.3,83,2,180
2011,6,18,0.6,31.7,24.5,81,2,180
2011,6,19,0.5,31.8,25.4,85,2,180
2011,6,20,15.7,31.8,25,85,3,220
2011,6,21,0,32,24.7,85,4,180
2011,6,22,0,32.3,25.2,82,4,180
2011,6,23,0,32,25.9,82,3,180
2011,6,24,0,32.5,26.5,81,4,180
2011,6,25,0,32.6,25.4,82,3,180
2011,6,26,1,32.6,24.6,84,3,180
2011,6,27,0,32.4,24.2,82,3,180
2011,6,28,0,32.4,24.3,76,2,90
2011,6,29,0,32.9,25.3,74,2,90
2011,6,30,0.4,33.3,24.5,79,3,180
2011,7,1,1.5,31.5,24,82,3,320
2011,7,2,0.2,29.6,24.5,82,3,340
2011,7,3,3,29.5,24,85,2,340
2011,7,4,7,30.6,24.2,81,3,90
2011,7,5,1,29.4,24.4,88,2,270
2011,7,6,2.8,31.4,23.4,90,2,220
2011,7,7,6.1,31.4,24.5,86,3,180
2011,7,8,0,30.2,24.8,86,3,180
2011,7,9,11.1,31.5,24.5,89,2,180
2011,7,10,2,31.5,24.7,89,2,180
2011,7,11,0,30.4,24.1,87,2,180
2011,7,12,5.1,31.9,24.2,86,3,180
2011,7,13,18.1,32.4,23.7,87,3,180
2011,7,14,0,32.5,24.5,82,3,160
2011,7,15,0,32.5,24.6,78,3,140
2011,7,16,2.4,32.7,23.9,82,2,180
2011,7,17,0,32.8,24.5,82,2,160
2011,7,18,0,32.6,24.5,76,3,180
2011,7,19,1.2,32.5,24,80,3,180
2011,7,20,0.2,32.5,25,82,2,180
2011,7,21,23.5,32.9,23.4,82,2,140
2011,7,22,2.3,31.4,24,89,2,270
2011,7,23,2.4,30.8,23.7,86,2,270
2011,7,24,33.8,30.2,23.7,91,2,250
2011,7,25,6.7,30.3,24.5,85,2,270
2011,7,26,16.1,31.4,24,80,4,270
2011,7,27,17.6,27.3,24.5,94,2,250
2011,7,28,1.2,31.9,24,88,3,180
2011,7,29,0,32.5,24.7,86,3,180
2011,7,30,0.1,32.1,25.2,86,2,160
2011,7,31,0.4,32.5,24.1,88,3,180
2011,8,1,0,33.7,24,80,3,180
2011,8,2,0,31.7,24.5,84,2,180
2011,8,3,0.1,32.6,26,78,3,270
2011,8,4,16.6,32.9,25,87,3,270
2011,8,5,5.7,32.6,24.6,85,3,180
2011,8,6,0,32.4,25.6,86,3,180
2011,8,7,4.1,32.7,24.8,83,3,160
2011,8,8,0,32.2,24.5,81,3,160
2011,8,9,10.6,32.7,24.5,84,3,140
2011,8,10,0.6,32.7,24.8,84,3,180
2011,8,11,0,31.9,23.5,83,3,350
2011,8,12,7.1,32.5,24.5,80,3,340
2011,8,13,14.9,31.2,24,88,2,140
2011,8,14,9.4,31.2,24.7,89,2,140
2011,8,15,0,31.6,24,86,3,160
2011,8,16,0.6,31.8,24.7,83,2,180
2011,8,17,8.5,31.3,23.8,87,2,270
2011,8,18,0,30.6,23.5,87,3,180
2011,8,19,0,32.2,24.3,83,3,140
2011,8,20,0.2,31.7,24,87,2,180
2011,8,21,0,32.4,24,85,3,180
2011,8,22,0,31.5,23.9,85,3,180
2011,8,23,23.9,31.5,24,89,3,180
2011,8,24,16.4,30.8,24.8,87,2,140
2011,8,25,13.6,30.6,24,90,3,270
2011,8,26,10.7,28.6,24,88,3,220
2011,8,27,0.1,32,24.7,83,3,180
2011,8,28,3,31.5,24,86,3,180
2011,8,29,10.2,32.6,23.8,86,3,180
2011,8,30,0,32.7,24.4,80,3,270
2011,8,31,0,33.3,24.6,76,4,180
2011,9,1,0,33.6,24.8,81,3,180
2011,9,2,0,32.8,24,79,3,180
2011,9,3,0,33,24,80,3,160
2011,9,4,5.1,33.1,24.1,82,2,270
2011,9,5,0,32.7,24,76,3,270
2011,9,6,0.2,32.3,23.8,79,3,270
2011,9,7,0.2,32.9,25,76,3,270
2011,9,8,42.4,32.4,23.8,92,2,270
2011,9,9,19.9,30.2,23.5,90,2,270
2011,9,10,5.9,30.5,23.5,85,2,180
2011,9,11,0,32.5,24.5,80,2,180
2011,9,12,0,32.7,24.8,80,3,90
2011,9,13,0,32.7,24.6,79,2,270
2011,9,14,30.1,33.3,25,82,3,270
2011,9,15,3.2,31.7,25,84,3,180
2011,9,16,0,32.5,24.5,83,3,180
2011,9,17,12.8,33.5,24.4,86,3,180
2011,9,18,4.1,31.7,24.9,84,3,180
2011,9,19,0.8,31.9,24.1,85,3,270
2011,9,20,0,32,25,81,2,160
2011,9,21,11,31.6,24.4,86,2,270
2011,9,22,1.8,31.8,25.3,76,4,270
2011,9,23,2,31.3,23.4,85,1,250
2011,9,24,0,32,24,86,3,180
2011,9,25,0.4,31.5,24.7,84,2,180
2011,9,26,41.7,30.6,24.4,88,3,270
2011,9,27,39.4,30.5,24.4,91,3,220
2011,9,28,3,30.5,23,85,3,220
2011,9,29,0,31.8,24.5,85,3,180
2011,9,30,0,32.3,24,83,3,140
2011,10,1,0,33,24.5,79,3,270
2011,10,2,0.6,32.3,24.4,82,3,180
2011,10,3,14.1,31,24,92,2,270
2011,10,4,5.5,31,23.8,88,2,180
2011,10,5,0.2,31.7,23.8,87,3,180
2011,10,6,0,33,24.1,81,3,180
2011,10,7,0,33.1,25,84,2,270
2011,10,8,6.5,28,23.5,93,2,270
2011,10,9,20.3,31.5,24.2,93,1,270
2011,10,10,0,32,23.5,82,2,270
2011,10,11,0,31.7,24.8,82,2,90
2011,10,12,3.6,27.2,23.5,90,3,360
2011,10,13,12.8,30.7,22.7,90,2,290
2011,10,14,15.1,31.9,24.4,84,3,90
2011,10,15,1.9,32.5,25.4,84,2,270
2011,10,16,0,32.3,24.5,81,3,110
2011,10,17,0,32.8,24.5,80,3,110
2011,10,18,0,32.8,24.6,77,4,90
2011,10,19,12.9,31.9,23.8,82,3,90
2011,10,20,0,31.7,24.1,84,3,90
2011,10,21,0,32.7,24,79,3,90
